date,review,rating,isEdited,title,userName
2023-12-09 06:06:37,"Kalau digital harusnya tidak perlu ke kantor dukcapil lagi, proses bisnis dari tahap verivikasi harus dikembangkan sehingga verivikasi dapat dilakukan lewat online dan tidak harus datang ke kantor dukcapil.
Saya rasa dengan anggaran yang tersedia tidak mustahil membuat sistem seperti itu.. semoga bisa cepat dikembangkan🙏",1,False,Harus Dikembangkan lagi,anommahartha
2023-12-09 02:05:25,"Ini online tp qr code validasi nya tetep datang ke dukcapil,,klo bisa susah ngapain dipermudah yaakss 🤣🤣🤣",1,False,QR code nya di dukcapil,Paparayz
2023-12-09 01:46:55,"Ini kode QR nya buat daftar harus minta ke petugas dukcapil 😂😂😂😂😂 , percuma dong digital tapi harus ke kantor dukcapilnya 🤣🤣🤣🤣",1,False,Lucu 😂,sachio21
2023-12-08 21:12:51,haha harus ke disdukcapil buat scan QR? haha lucu banget orang-orang pemerintah ini,1,False,Pemerintah Bodoh,guruhrang
2023-12-08 08:52:19,"Aplikasi kayak gini kalah sama pinjol dalam verifikasi data 😂 harus ke disdukcapil buat scan QR, pas scan error malah gk bisa wkwk lucu sih duit triliunan dana negara kalau ngehasilin aplikasi sampah kayak gini. Nanti ujung2nya kena hack lagi data kita disebar di dark web njirr sekelas negara gk bisa lindungin data pribadi warga pantes kagak ada uu perlindungan data kalian takut dituntut sama seluruh warga indonesia kayaknya.",1,False,TUTORIAL MEMPERSULIT HIDUP WARGA,r.gugu
2023-12-07 09:01:17,"Kalo lupa pin, cara gantinya gimana ??",2,False,Lupa,1cnk
2023-12-07 07:59:24,"Katanya sih sudah bisa Online tapi harus dateng, sedih sekali, ke banyakan korupsi kali ya. Ribet",1,False,Banyakan canda,ekoglh
2023-12-06 03:26:32,aplikasi bego lemot bgt,1,False,lol,cxnxja
2023-12-04 06:41:45,tolong buat kepemerintahan kenapa saya buka dokume gabisa tolong gunain anggaran dari pemerintah untuk membuat aplikasi yang bisa digunakan dengan baik,1,False,eror,hendra34
2023-12-04 05:55:31,"Cari di berita2 cek kk dan akta kini bisa online dari rumah, ternyata harus datang ke disduknya, aneh tapi nyata namanya digital tapi manual, kan qr bisa dikirim ke email, ini malah dikirim ke petugas di disduk, terus nanti yang datang bisa ratusan, suruh ngantri seharian, atau nanti balik lagi dua minggu kemudian",1,False,Katanya digital nyatanya manual,Oteweh
2023-12-04 05:02:49,"Buat apa laket ktp digital kalo buka dokumen aja ga bisa tolong lah admin, sudah sebulan ga bisa buka dokumen ini jadi saya mau ke bandara gimana ini haduh gimana kinerja pemerintah ini kok di buat online malah jadi kaya gini tolong di respon",1,False,Tidak bisa buka dokumen,Masalah12
2023-12-01 17:58:49,tidak ada menu lupa pin ato reset pin,1,False,lupa pin,rizal.ars
2023-11-23 06:52:44,Pengajuan pindah tidak bisa diajukan oleh kepala keluarga,3,False,Kepala keluarga tidak bisa pindah,Ard.1
2023-12-01 08:44:03,hmm rada janggal knapa QR codenya harus discan secara FISIK di duscakpil.. btw bukannya QR code (atau apapun bentuk verifikasinya) bs tinggal dikirimkan ke email yg sdh disubmit saat daftar,1,False,Barangsiapa memudahkan orang lain …,Firman Ardi
2023-11-28 08:44:31,"Gini nih latah apa2 dibikin digital pdhl belum cukup ilmunya. Daftar dari 2 minggu lalu sampai sekarang dokumen ga bisa dibuka, loading terus. Magabut banget ini develeopernya",2,False,Dokumen tidak bisa dibuka,diendaniel
2023-11-27 12:55:20,Buka dokumen error terus gagal terus loading mulu padahal internet lancar wifi dan data,1,False,Error,pirmen
2023-11-27 10:01:25,Keluar aplikasi saat sampi ke swa foto udah dicoba berkali kali tetep sama,1,False,Selalu keluar applikasi waktu Swa foto,EMD DEE
2023-11-24 05:23:58,"kenapa ya min dokumen kependudukan saya kok loding eror terus, mohon bantuanya min",2,False,dokumen eror,debbaokta
2023-11-09 05:44:31,"Mohon info, cara mengambil gambar KTP di aplikasi ini bagaimana ya? Saya perlu mengupload KTP utk keperluan pekerjaan, namun di tombol Bagikan hanya muncul QR Code. Lalu jika di tombol Lihat, KTP muncul namun saat di screenshot tampilannya berwarna hitam. nuwun",3,False,Cara mengambil gambar KTP?,KenaJebakanBetmen
2023-11-18 06:21:04,"Ketika semua diminta untuk digital, tetapi ketika daftar tetap hrs ke dukcapil untuk scan QR code. WHY?!",1,False,Logical Problem design,Godanielcroz
2023-11-18 04:16:51,"Kirain beneran online masa tetep harus dtg langsung dulu, kirain appsnya udah berubah, developernya jg gak dpt dana lagi yah untuk ngembangin ni aplikasi, gini2 mulu sepertinya, padahal udah byk yg komplen, yah typical pemerintah di indo lah terlalu cuek dan nyepelein",1,False,Apps gak guna,Dessochan
2023-11-13 04:56:45,kek mana harus ke dukcapil lagi lahh hadehh kacau lahh...,1,False,KATANYA ELEKTRONIK/DIGITAL,bons29
2023-11-12 03:54:31,"Drtd coba login aj ga masuk2, aplikasi apa ini",1,False,Ribet,Novakw
2023-11-09 17:17:13,"blanko abis
suru chat official wa 
di chat centang 1 doang
orang nembak pake duit blanko jadi ada
di suru pake aplikasi
loading mulu
gaada tindakan dari dev
kerja kalean ngapain ?
ongkang” kaki sambil merokok doang ?
kerja setengah hari
perkara telat ambil ktp aja seribet ini
udah s&k ribet",1,False,RIBET DI NEGARA SENDIRI,Babayaga_28
2023-10-23 10:08:30,"tolong diperbaiki , aplikasi force close saat klik Ambil Foto ... iphone xs max versi iOS 16.4.1",3,False,Force Close Iphone XS MAx ios 16.4,Berry Mubarak
2023-11-08 07:35:16,"Aplikasi e ktp mantap,,,,",5,False,Mantap,steven_raze
2023-11-07 04:02:20,"Hanya untuk mendaftar saja sulit, padahal keperluan saya hanya untuk mengganti KTP elektronik yang sudan rusak. Beberapa kali saya coba dikelurahan tetapi gagal, hanya padahal hanya untuk sekedar scan QR code.",1,False,Applikasi tidak berguna,heri.ryono
2023-11-06 20:02:45,"Mohon min ambil tindakan untuk pengembangan, gini gini terus perasaan",2,False,Dokumen kesalahan terus,666babu
2023-11-02 10:12:15,"online tapi kedukcapil juga, lawak banget",2,False,online??,Muhammadfaiz
2023-11-01 14:54:44,😤,4,False,😮,Ninja putih
2023-10-30 04:23:38,"Aplikasi onlin ditujukan agar mempermudah, ini malah mempersulit. Saran aja ya untuk yg buat flow chart aplikasi ini, kenapa scan qr untuk verfikasi harus ke kantor lagi untuk scan qr kan bisa kirim email ya atau bisa kirim kode verfikasi gitu ke no hp. Gitu aja kok repot",1,False,Ribet,beamantara
2023-10-29 13:25:12,dukcapil prima,5,False,dukcapil prima,zahratul afiqah
2023-09-21 17:42:53,"Mungkin tampilan UI nya diperbagus lagi deh, apalagi ini “identitas digital”. Sekelas sebelah kesehatan mobile jkn aja bagus. Ini biasa aja.",4,False,Identitas Kependudukn Digital,Ourskyy
2023-10-22 01:59:38,"Udah beberapa kali dan beberapa hari mau daftar dan cantumin nomer hp, nunggu kode verif nya gak kunjung dateng. Jadi gak kepake deh ini app",2,False,Gak dapet kode verif,4393033
2023-10-21 15:58:01,Tidak Bisa Buka Dokumen Kependudukan,1,False,BUG,Chris Juli Anto
2023-10-14 15:43:07,tidak muncul apa2,1,False,tidak bisa digunakan,kontolllodon
2023-10-14 09:34:34,"Masih banyak Bugs dalam aplikasi ini, jauh dari layak diterapkan (launched) karena ditemukan banyak warga negara yang antusias penyambut aplikasi IKD ini dan ternyata tidak bisa dibuka aplikasinya terutama FOLDER DOCUMENT
akan terlihat loading terus dan tidak tahu sampai kapan bisa masuk, ini anggapaan awak server sibuk banyak yang masuk tapi jika sudah lebih dari sehari seharusnya bukan lagi karena kesibukan karena server",1,False,Aplikasi seharusnya diuji dulu sebelum di launch,liemuel
2023-10-11 03:00:08,Masa iya cuma daftar ke apps harus ke dukcapil scan QR...lalu apa gunanya ni aplikasi..?,1,False,APA MANFAATNYA ?,Faustinusyordan
2023-10-05 14:36:23,Saya lupa pin untuk mengurus ktp saya gimana ya,5,False,Lupa pin,agil asmara
2023-10-03 08:43:09,Ini aplikasi gunanya apa ya ? Serius nanya. Hahahah,1,False,Fungaj,Ldiwy
2023-10-01 00:54:58,"Lanjutkan proses digitalisasi, males bawa dompet tebel, harus datang ke dukcapil atau kelurahan kl jakarta, ya harusnya emang gitu, tp bisa jg dgn hanya input e ktp dan KK, kan kl e ktp salah dan gak ngelink ke data dukcapil gak bisa, dan kl dah di input orang lain maka eror gak bisa masuk dan harus ke dukcapil.",5,False,Mantaaab..,Artonpower
2023-09-25 05:00:19,Sangat baik dan memudahkan,5,False,Identitas kependudukan,Nur🌈
2023-09-24 14:01:15,"Pembodohan Publik , yg katanya online harus datang.🫣🤭🤣",1,False,Gajelas,lurah kebon kosong.
2023-09-22 02:52:37,"Aplikasinya Error terus.
Belum juga daftarin PIN tapi sudah ditanya kode pin nya apa?? Bagaimana bisa login?? Aneh",1,False,PIN nya apa?,Pertarungan
2023-09-22 02:27:40,"Dear admin
Apakah Dukcapil bisa di wilayah mana saja? Kebetulan saya KTP Kota Medan yg saat ini sudah berdomisili di Kota Depok. Apakah saya bisa datang ke Dukcapil Depok atau harus ke Dukcapil Kota Medan?",5,False,Wilayah Dukcapil,Kenzo Keenan
2023-09-21 11:53:53,"perlu segera di tingkatkan respons aplikasi terhadap kebutuhan akses data kependudukan dan pengajuan pelayanan. layanan integrasi big data dengan bpjs, kpu, operator seluler dll jg agar segera bisa di hadirkan agar menjadi 1 super apps utk data diri dan keluarga",4,False,perlu di tingkatkan respons aplikasi,fort_hans
2023-09-20 06:30:25,😩😩😩😩😩,2,False,Lama puol verifikasinya,085281081056
2023-09-21 05:46:34,Woy gmana ini aplikasinya gk bisa liat ktp gua mau scan ktp gmana ini !!!!,1,False,Cpns,Dika manggong
2023-09-19 06:44:51,terimakasih disdukcapil muba,5,False,ikd,putri lais
2023-09-13 10:47:42,"Dukcapil usul dong, registrasi sim card GSM. kan menggunakan NIK dari data dukcapil, tampilkan dong data no handphone yang menggunakan NIK di salah satu menu nya. Jadi pemilik NIK tau data nya di gunakan oleh provider telekomunikasi. Baru paten",5,False,Registrasi Sim Card,Alfred Tascha
2023-09-16 09:36:57,"Cuma bisa dibuka setelah aktivasi di capil
Hari hari berikutnya gabisa dibuka, kesalahan koneksi padahal buka aplikasi lain sinyal lancar.",1,False,Gagal,male ooh hafshsksbshh
2023-09-15 17:03:21,Sudah bagus digital tapi kode QRnya harus ke capil juga 🙂,1,False,Qr sulit,Roy_alfarizi
2023-09-05 04:13:40,"Sudah bisa login, sudah ganti password. Tapi sudah 48 jam belum bisa masuk ke Dokumen. Padahal KTP & KK ada di sini.",3,False,Bermasalah,Sijagoanmeong
2023-09-08 17:41:41,Makin ribet udh bener” Ktp elektronik segala pake digital mana udh bolak balik ke bank bca mau bikin gbsa lagi,2,False,Wkwk,Rendiuji
2023-09-08 07:24:36,"Kacau ini aplikasi , bukan digital ini , ANALOG ini mah , mesti ke kantor lagi , padahal tau sendiri lah birokrasi di negara ini ribet",1,False,Aplikasi wakanda,Padohu
2023-09-05 10:51:19,"Wkwkwkwk, jangan install deh. Harus datang ke dukcapil. Ternyata masih merepotkan. 
Ngga cocok lah kalau untuk orang yg kerja harus ke dukcapil pas hari kerja.
Huffff",1,False,"Katanya online, ternyata......sampah",andre.soeg
2023-08-22 14:04:32,Min untuk data ktp dan KK tidak bisa di download jadi pdf yah ?,3,False,A,Wahyu1233838
2023-09-04 03:13:18,ribet kwkw,1,False,apk apani,jritbsnshs
2023-09-01 06:44:19,"Aplikasi sudah bagus
Saya Coba fitur mengubah golongan dari di KK yang asalnya TIDAK TAHU menjadi AB. Sudah seminggu lebih status masih PROSES PERUBAHAN, padahal untuk mengubah Golongan darah tak diperlukan dokumen apapun
Bagaimana ini petugas admin nya ?
Mungkin saja terlalu banyak pekerjaan",4,False,Proses perubahan terlalu lama,Kartono Faqih
2023-08-30 06:25:04,"Dapet undangan utk dateng ke kelurahan, tadinya bingung kok download aplikasi aja pake harus ke kantoe kelurahan, eh ternyata pas nyoba harusnpake scan QR oh emang harus dateng undangan huft",4,False,Kurang efisien,Zenita Asharon
2023-08-29 04:39:35,"Barusan nyoba dengan harapan bisa ngecek tanpa harus ke dukcapil, pas abis verifikasi foto lah kokk??? Scar QR yg diberikan petugas dukcapil ????? Ga online dong ini namanyaa",1,False,Digitalisasi tapi ga digital,Volettaaa
2023-08-29 03:32:51,"Eh ini ga bisa di download trus klo mau fotokopi ktp gmn anjirrr gjls bngt dah pemerintah bikin aplikasi tapi ga ada kegunaan gini, mending kaya dulu dah goblokk",1,False,Ga jelas anjir,Ramilazilgidhan
2023-08-25 04:22:54,"Sngat mmbantu, lbih praktis",5,False,Apk identitas dukcapil,stavitagrace
2023-08-24 08:09:48,mboh mumet ndasku,1,False,karepmu,xxnxxnxxnxxnxxnxxx
2023-08-24 02:20:48,"Pas regis pertama, email kenapa musti masukin 2 kali untuk apa keperluannya kalo password sih untuk double confirm ya biar bener2 valid, ini baru regis loh, apalagi dalemnya lebih rusak lagi

Ngabisin anggaran doang, tapi orang yang executenya gak kompeten",1,False,Re-enter email,Abadhend
2023-08-20 03:20:16,"Kenapa ya setiap aplikasi pemerintah itu gak ada yg bener2 di seriusin gitu, gembar gembor online , ahir nya di biarkan , mana ada peningkatan aplikasi ataupun fitur nya, bahkan sebagian fitu gak fungsi 🤦‍♂️",1,False,Nol,Aden siroj
2023-08-17 13:55:25,"KTP elektronik tapi masih fotocopy sana sini KTP Digital tapi masih harus ke Dukcapil Dokumen kependudukan bisa cetak sendiri, tapi Masih harus ke kelurahan/dukcapil L.A.W.A.K 😊",1,False,TIDAK DIGITAL SAMA SEKALI,Josibxcanv
2023-08-17 09:20:32,sorry gw kerja! Gak ada waktu buat ke dukcapil👎🏻,1,False,RIBET!! Ini mah bukan online😂,robertscipio
2023-08-16 09:44:39,Perlu ditingkatkan manfaatnya krn blm bisa dibyk tempat. Masi diminta fisik,1,False,Manfaatnya,stevencom
2023-08-16 08:56:46,Emang QRnya gak bisa digenerate by system aja ? 🤣,1,False,QR OTS,Dhika77
2023-08-15 06:15:48,Katanya digital? Masa harus dateng ke dukcapil? kocak! Gak heran sih paling anggarannya udah abis dimakan sama oknum pejabatnya haha,1,False,Tidak efisien,shofwanfahma
2023-08-14 23:01:18,"bobrok banget sistemnya, emang gajelas semua
pemerintahh",1,False,t*olol,Dukcapil kocak
2023-07-21 05:22:40,"Awas lu pada kl sampe data bocor lagi. Segala macem suru digital, pk aplikasi, eh kaga dijaga. Diacak2 hacker, dijual di black market",3,False,Data jangan bocor,tyasukamto
2023-08-14 12:20:34,lawak bgt katanya online tapi tetep kudu ke kantor banyakin korupsi aja lu padah,1,False,Aplikasi Ga Jelas,tege.id
2023-08-14 10:35:51,gila ya. ketikannya pada gak dijaga semua. dikasih kemudahan malah banyak komentarnya. gitu gitu kalian juga butuh orang yg kerja di dukcapil gausah ngata ngatain. pada gak disekolahin tu mulut?,5,False,-,sartika putri
2023-08-14 08:47:29,"Mau registrasi, eh disuruh scan QR yg diberikan petugas dukcapil.. mesti dateng dong? Buat apee online kalau gitu? Hadehhh",1,False,Lawak,gunawanchris
2023-08-14 05:19:52,Aplikasi pemerindah dengan dana besar dari uang rakyat…. Kok gini? Sampah banget,1,False,Sangat Amatiran,Tri Wi
2023-08-14 01:11:17,"saya download ktp online ini karena males ke disdukcapil yg pelayanannya parah antri lama, mau marah saja eh malah regisnya kesono",1,False,Datang ke capil,ridhokrnwn
2023-08-13 16:59:10,"Semua keluhan sama…
Judulnya aja DIGITAL..
Tetep juga di sruh dateng ke dukcapil.🥵
(Cuma buat scan barcode)
Ntar di sana sruh nunggu lagi???
Kalian semua sok sibuk.!!!",1,False,Lol,ptyo23
2023-08-13 15:26:10,"Apa gunanya email, sama nomor hp kalo tetep verifikasi pake ke dukcapil dulu scan QRCode wahai Pejabat yg terhormat? Email di input 2x, no hp 2x tujuannya supaya tdk salah inputkan? Terus kalo sudah pasti tdk salah input kenapa tdk dikirim ke sana verifikasinya? Kalo harus ke dukcapil ngantri lg, ntar cetak ulang juga harus ngambil lg ke sana. Terus apa bedanya? Nambah2in aplikasi gak mutu doang di hp.",1,False,Tujuannya ngambang,SultanOthers
2023-08-13 10:13:16,"Kalau emang mau online, jangan harus ke dukcapil lah wkwk. Kan bisa verifikasi online gitu sekarang. entah itu scan ktp dll wkwk. hadeeh",1,False,Daftar nya Harus Ke dukcapil!! Hadeeeh,RendraPrimaYoga
2023-08-09 13:26:02,Ngga bisa registrasi,1,False,Fix it,didotjkt
2023-08-02 14:10:59,"Online tapi suruh ke Dukcapil lagi, haduh! Gak mutu! Kalo online ya online, kan yang sudah punya eKTP datanya sudah terekam di Dukcapil. Ngapain juga harus datang verifikasi. Guobl*k tenan! Emang gak bisa matching database yang udah ada? Apa artinya eKTP?",1,False,Memang senang mempersulit! Parah sih!,Bee Mac
2023-07-31 03:22:09,"bikin pelayanan online tapi mesti datang ke kentornya juga buat scan barcode, gunanya online apa tol*l?",1,False,"Jangan di install, percuma",Harplay
2023-07-28 08:34:41,"update lagi, ini masih banyak bugnya",4,False,g,521FE80
2023-07-27 05:03:22,"Digital ko mesti datang ke dukcapil, masih aja birokrasi panjang",1,False,Judulnya digital,adit_gudhel
2023-07-26 14:58:34,ribet banget,1,False,ribet,Tamee1706
2023-07-26 03:56:58,"Pemerintah kalau mau digital tolong di siapkan di semua platfrom app gedget jangan hanya ada di play store dan Apple Store saja, HP huawei legal dan resmi di indonesia jd harus nya app digital kependudukan sudah siap di semua platform,",1,False,App tidak tersedia di Huawei Apps,multirasa
2023-07-25 06:30:44,Digital tapi harus datang ke Dukcapil 😂😂😂😂😂 KOCAK!!! Dipikir Dukcapil kayak kantor BRI atau BRILink. 🤣🤣🤣🤣,1,False,Unfaedah,Suyad
2023-07-24 18:03:40,"aplikasi tolol, abisin anggaran negara, kerja yang bener lah! dimana mana bikin aplikasi tujuannya untuk mempermudah secara online, taunya tetap harus rekam offline juga!!",1,False,tikus negara,chaerulium
2023-07-20 16:27:01,Saya tidak dapat memasukan PIN angka 0 di HP saya dikarenakan layar kurang panjang. Mohon diperbaharui aplikasi yang dapat menyesuaikan HP.,2,False,Kurang maksimal,firmanyulianto
2023-07-20 17:17:39,Suruh eko ngehadep gw sini dulu,5,False,Buat eko,Acidine
2023-07-07 03:10:52,Semoga kedepannyaa aplikasi ini makin berkembang,4,False,Aplikasi pemerintah,Gung Indra 88
2023-07-18 04:49:52,Proyek lagi,1,False,Proyek lagi,proyekLagi
2023-07-16 14:44:32,"Kalo belom siap ke digital jangan dulu deh, ribetttt. Tinggal input data atau tarik data lama bagi yang sudah punya ktp. Ini ngapain verifikasi lagi ke dukcapil...",1,False,Aplikasi percuma,warga sipillllllll
2023-07-15 06:24:25,"KTP udh elektronik ngurus apa"" harus foto copy sekarang IKD gak gunaaa",1,False,Ribet,Andik1865
2023-07-13 06:08:54,"Sekelas kementrian gak bisa hire UI/UX yang proper. Sini hire saya pak, saya bantuin dah ikhlas. Kasian mata seluruh penduduk indonesia",2,False,"UI/UX bikin sakit mata, pusing",tkhnvsy
2023-07-09 07:05:58,Mohon diperbaiki,1,False,GAK BISA MASUK KELUAR SENDIRI,IBENK69r
2023-07-08 04:32:57,Selama masih diperlukan token ke dukcapil bukan mempermudah layanan tapi masih saja susah,1,False,Layanan digital tp tetap ke dukcapil,Ibanez Pratama
2023-06-28 01:53:47,bagaimana dengan kami yg diluar negeri .. mau akses digital tapi musti scan dulu ehehehee.. agak ribett,4,False,Ipin Kalbar,Mat Aripin
2023-07-06 04:15:26,"Aplikasi nya eror min , tidak bisa login , invalid terus , padahal data sudah sesuai kk , scan barcode invalid , mohon di perbaik , trimakasih",1,False,Tidak bisa login,hendy suhaedy
2023-07-06 03:33:10,Aplikasi yang daftarnya sangat ribet karna harus ke dukcapil. dan belum bisa di gunakan di tempat pelayanan lainnya.,1,False,Buruk,Kinza1004
2023-07-02 05:01:11,"Konsepnya sih bagus, cuman untuk saat ini kalau ga bisa share ktp lewat gambar sedikit menyusahkan, karena banyak yang masih butuh gambar ktp, seperti buka asuransi, cc, dll. Bagikan lewat qr jg ga berfungsi? Bilang not found. Mungkin sementara sebelum semuanya siap fitur untuk share ktp lewat gambar bs dinyalakan, seperti bisa di screen shoot atau bs diunduh. 
Karena sekarang saya bingung mau urus dokumen yang lain, ga ada ktp fisik, ktp digital ga bisa di share 😅",1,False,Ga bisa bagikan ktp,vernic90
2023-06-30 23:22:37,"Pakai aplikasi digital tapi tetap harus datang secara offline, ribet pak",1,False,Ribet,dibya a
2023-06-25 04:20:44,Buat E KTP digital ternyata harus datang ke disdukcapil juga ternyata. Untuk scan barcode dll. Sama aja pak kalau begitu dengan cetak e ktp digital. Info e KTP saya sdh tdk jelas terbaca apapun.,4,False,E KTP,Jon Bagus
2023-06-26 10:27:46,"Tetap aja tidak bisa buat aecara mandiri, mbok ya kalo yg namanya sdh elektronik ada pilihan  buat secara mandiri tanpa ada perlu embel2 validasi segala macemnya, untuk validasi yg dibutuhkan harusnya bisa menggunakan fasilitas vidio call atau sejenisnya, dan buatlah se-efisien mungkin tanpa perlu ada sistem offline.",1,False,Elektronik sih keren tapi…,akanbchhu
2023-06-23 05:29:26,"bagus sih, tapi keamanan nya perlu dipertanyakan yaaa???? gimana untuk kedepan",5,False,bagus,Faris adrian
2023-06-23 21:33:30,Aplikasi ribet,1,False,Aplikasi ribet,Dukcapil id
2023-06-23 01:02:40,Dukcapil bisa,5,False,Ikd,Fandef
2023-06-22 00:54:54,"Sekuritas aplikasinya bagus, verifikasinya juga bagus harus offline, prosesnya cepat. Cuman masih sering down servernya. Kasian masyarakat yg sudah meluangkan waktu di hari kerja malah terhambat. Kalo bisa ada hari layanan di weekend mungkin bisa lebih banyak masyarakat yg mau mendukung implementasi program ini",5,False,Semoga semakin handal,zizi yoyo
2023-06-22 06:07:00,"Mohon diperbaiki aplikasinya untuk verifikasi cukup dengan foto ktp dan wajah memegang ktp. Tidak perlu verifikasi ke kantor kelurahan ribet, buang2 waktu saja.
Perbankan dan Aplikasi e commerce saja sdh lebih baik dan cepat. 
Ayo dukcapil ditunggu terobosan terbaiknya.",1,False,Tidak Praktis,anoname1
2023-06-20 08:47:28,"Sok-sok an mau digital/online tapi tetap aja musti datang ke kantor utk scan QR. Berapa nilai anggaran nya utk bikin aplikasi ini? Balikin aja anggaran nya, biar offline lagi‼️",1,False,Buang-buang anggaran‼️,Reallydoes
2023-06-10 05:34:27,Cara menggunakannya bagaimana?,3,False,Cara,izalludin
2023-06-20 01:29:05,Untuk apa ini?,5,False,Masyarakat,incho69
2023-06-19 22:54:54,Semoga bermanfaat dan makin memudahkan dalam pelayanan,1,False,Mantap,aznifa
2023-06-19 06:24:28,Masak mau bikin identitas digital harus disuruh pake Gmail. Padahal emailnya cuma punya outlook. Kalo pake outlook nggak bisa dan ga dapat verifikasi email buat aktifasi.🫣,1,False,Developer Appnya Cupu,Auyokri
2023-06-19 02:06:47,"Untuk pelayanan KTP Digital oleh pihak Kemendagri sangat memuaskan Pelayanan, cepat dan ramah",5,False,IKD,ibu ijja
2023-06-16 09:55:26,Sangat setuju sekali adanya aplikasi ini👍👍,5,False,Bilaaaa,biiiiiiillllllllaaaaaaaaah
2023-06-15 02:50:43,hatur nuhun..,5,False,hatur nuhun..,ratu anggista
2023-06-15 02:44:20,Kalo hrs reg. ke kantor mh nya atuh kr naon dibikin e-id yg seharusnya mmbantu ini malah sebaliknya 😩,1,False,Hadeuh,Comsenta
2023-06-14 03:12:56,Mantap,5,False,Sip,meylani intan
2023-06-13 04:19:45,Apakah data kami akan bocor seperti halnya pedulilindungi?,1,False,Apakah,PJ091
2023-06-13 04:04:12,Mantulll,5,False,IKD,TetiFf
2023-06-13 02:37:34,"Sudah aplikasi online tapi mesti datang ke dukcapil lagi dan mesti register di depan petugas dukcapil, lah terus e-ktp yg dibuat dulu sama KK fungsinya apa? Kok yo buat sesuatu nanggung nanggung",1,False,Nyusahin,Defricuy
2023-06-13 01:51:46,Pegawainya Isi Bintang  5 Sendiri😂,1,False,Ul,iinnnuuu
2023-06-07 15:40:12,"mantap apk nya, mempermudah buat yg ketinggalan ktp-el nya & bisa lngsung di lihat di hp aja 😍",4,False,IKD,nia.nyuttttt
2023-06-09 03:39:28,"aplikasi saya daftar selasa tanggal 6 juni lalu, hari ini saya mau cek buka aplikasi disuruh daftar lagi, tidak ada pilihan login atau masukan pin, bagaimana ya",2,False,tidak bisa login disuruh daftar lagi,Delamvro
2023-06-07 08:40:40,Aplikasi yang sangat membantu dan memudahkan sekali,5,False,Aplikasi keren,Nur Meida TR
2023-06-07 08:36:44,Waahh menarik sekali 🤩,5,False,KTP DIGITAL,Pi-sank
2023-06-07 08:18:08,Mantap,5,False,Mantap,fuadstn
2023-06-07 06:29:56,Aplikasi bagus sangat membantu jika lupa ktp,5,False,Best App,didi mahendra
2023-06-07 00:05:30,Keren,5,False,Jhony,Agung Krisna
2023-06-06 07:28:03,"Kl kadang lupa nik anak atau akta cukup buka aplikasi ini, kl dokumen biasa lupa menaruhnya dmn MANTAAAPPPPP",4,False,Mantap,Afrizal S
2023-06-06 11:48:54,"Mudah di pahami dan sangat bermanfaat, semoga kedepannya bisa sinkron di terima oleh seluruh pelayanan publik, seperti Kepolisian, Bank, Moda Transportasi, dsb, terimakasih Dukcapil Kendal",5,False,Pelayanan IKD,dayat berdoa kebaikan
2023-06-06 09:30:10,Berguna sekali aplikasi ini untuk proses yang membutuhkan ktp. Jadi gak perlu bawa fisik e-ktp,5,False,Keren,lasahido
2023-06-06 09:00:21,Bangga banget bisa mengikuti perkembangan 🤝,5,False,KTP Digital,Izzar ghiffari
2023-06-06 08:11:47,"IKD mantap, DUKCAPIL GO GDIGITAL♥️🔥🔥🔥",5,False,MANTAP♥️♥️♥️💙💙💙🔥🔥🔥,I CALL FR
2023-06-06 07:54:26,Semoga aplikasi lebih berkembang sehingga dapat mempermudah pelayanan publik,5,False,Mantap,Shaqeel77
2023-06-03 06:30:56,"Saya mencoba screenshoot layar untuk print ktp, tetapi tidak berhasil. Apakah ada cara lain untuk print ktp-el? Terima kasih.",4,False,Masalah print ktp-el,HnM1991
2023-06-06 07:20:46,"Dengan adanya KTP digital tidak khawatir lagi  kemana-kemana, tidak khawatir KTP rusak untuk seumur hidup, tidak perlu bawa akte lahir dan Kartu keluarga karena sudah ada dalam genggaman",5,False,KTP Seumur Hidup,DanelloBee
2023-06-06 07:07:41,Keren,5,False,KTP Digital,siripin
2023-06-06 07:00:41,Bisa mempermudah segala urusan yang berkaitan dengan KTP,5,False,Dukcapil bisa,Jaksa agung
2023-06-06 06:48:30,yeayy udh bisa di diphone 🫶🏻,5,False,IKD,ledamajid
2023-06-06 06:44:04,"Sesuai dengan era 5.0 yang segalanya berbasis teknologi. Memudahkan kami sbg masyarakat dalam melakukan berbagai kebutuhan yg berhubungan dengan KTP, KK, NPWP dll.",5,False,Sangat membantu sekali,aruniii
2023-06-06 06:41:07,Dukcapil bisa dan prima,5,False,Dukcapil bisa dan prima,masibnu
2023-06-06 06:34:36,Agar ditingkatkan lagi performanya dan isinya supaya benar-benar menjadi identitas digital sebagai hub pelayanan publik di Indonesia,5,False,KTP Digital yang sebenarnya,Rio Syakban
2023-06-06 06:33:42,sangat membantu dan lebih praktis dalam penggunaan dan pemilikian dokumen kependudukan,5,False,ikd,zvshsjks
2023-06-06 06:32:21,Semoga kedepannya aplikasi ini bs dimanfaatkan dg maksimal dan bs terintegerasi dg sistem pemerintahan lainnya spt bpjs dan npwp,5,False,Bagus,Gusti Nana
2023-05-29 04:16:26,Akhire rilis tenan gawe ip,4,False,?,Dhy_
