date,review,rating,isEdited,userName,title
2024-04-01 00:23:22,Pas bukak aplikasi tidak bisa masuk. Berkali kali dicoba ttep gak bisa masuk ke menu. Hanya memuat dan loading dalam waktu lama,3,False,Davin lejar,Ga bisa masuk aplikasi
2024-04-03 10:53:04,"Katanya online , loh ko tetap harus ke dukcapil🤣🤣, sama juga bohong dong",1,False,Kyugatsu,Ribet
2024-04-03 06:15:37,"Ni apk gimana sih, bener2 gabisa full online apa? Percuma aja bikin apk tapi harus dateng dulu ke kantor, kalo emang ga serius bikin apk mending gausah dah",1,False,ex_heroez,Aplikasi tidak optimal
2024-04-02 04:13:44,gak jelas balik ke beranda terus setelah isi data,1,False,ndhhevdvz,tidak bagus
2024-04-01 03:00:09,Aplikasinya cuman bisa di buka kalau pake wifi sedangkan ikd lebih di butuhin di luar dan otomatis lebih butuh di buka pake kuota tapi aplikasinya ga bisa di buka pake kuota… indosat btw kuotanya,1,False,yudis135,Ga bisa buka kalo pake kuota
2024-03-30 11:10:13,Aplikasi isinya minta pin terus,1,False,Lutfie86,Nyusahin
2024-03-29 08:04:56,"Untuk dokumen seperti Akta Kelahiran dan KK, saya tanyakan pada dukcapil untuk minta PDFnya katanya tidak bisa. Saya bisa lihat di IKD tapi tidak ada opsi Cetak atau Download. Kalau memang Go Digital sebaiknya bisa download sendiri tidak perlu ke Dukcapil lagi.",1,False,francisleoni,"Opsi untuk mencetak Akta, KK sendiri"
2024-03-19 06:29:52,"Padahal jaringan full tp mau buka selalu masalh jaringan, bagaimana ini?",3,False,Athayaleny,Padahal jaringan full
2024-03-28 13:24:28,Kenapa aplikasi tidak dapat dibuka lagi padahal sudah saya coba berkali kali histori sudah saya hapus catche sudah saya bersihkan tapi tetep saja tidak bisa login,5,False,panggipan,Gagal masuk
2024-03-28 01:16:19,"Payah , apk untuk mempermudah tidak datang kesana kemari, ini malah ke dukcapil lagi, mending sekalian kasih datang suruh orang dukcapil urusin, keliatan banget jualannya",1,False,Dartono..,JUALAN APK DOANG
2024-03-26 11:16:40,"digitalisasi yg bagamimana ketika daftar harus ke dukcapil dan kesannya cuma buang anggaran seperti ini?
sedangkan aplikasinya kalah dengan judi online😂",1,False,anggoro1830,kenapa digital harus ke dukcapil?
2024-03-24 10:35:41,"Judulnya online, tpi masih disuruh datang ke dukcapil ? Online darimananya ???",1,False,Sr0406,Online abal”
2024-03-24 02:33:52,"hadehh, masih aja ke kantor dukcapil😅😅😅",1,False,morang kiki,ngakngokngakngok
2024-03-23 19:36:01,Kenapa sih tidak bisa daftar online? Kenapa mesti ke kantor capil dulu cuman buat daftar? Trus apa gunanya ini aplikasi dibuat kalau gak bisa dipake secara online,1,False,(5678ksgdjfbfkshsis,Tidak bisa daftar
2024-03-23 12:54:23,Saya kira bisa verifikasi online langsung. Udah ada email dan no handphne. Masih aja harus dateng ke dukcapil. Auto Uninstall🔥,1,False,tisnaeee,Verifikasi ke Petugas Dukcapil
2024-03-19 06:43:50,"Sejatinya pemerintah kependudukan itu tolol semua, bodoh dan tidak mampu bekerja.",1,False,luis alvarisi,Tololl
2024-03-19 04:05:53,aplikasinya tidak bisa dibuka,3,False,Wahyu TW,Masalah
2024-03-19 04:13:55,"Aplikasi gak bisa dibuka, selalu gagal koneksi",1,False,Harits26,Gabisa dibuka aplikasinya
2024-03-19 02:04:55,tidak bisa di buka.!,3,False,Wa Supriatna,Tdk bisa masuk.
2024-03-19 03:30:49,Mohon untuk direview kembali aplikasinya. Saya sangat menghargai perubahan tapi mohon untuk dievaluasi secara berkala untuk setiap perubahan sistem. Sistem bilang “terjadi kesalahan jaringan”login padahal saya punya kuota dan pakai wifi. Mohon evaluasinya.,2,False,Bobby Hendrik,"Baru bisa dibuka pas malam, sedangkan untuk scan barcode harus pagi"
2024-03-19 03:26:44,"Mohon jaga kualitasnya, saya tidak bisa buka aplikasi, keterangan selalu kesalahan jaringan. Padahal saya sedang menggunakan wifi yg stabil namun tetap tidak bisa dibuka. Mohon perbaikan dan perhatiannya. Terimakasih",1,False,an.diprabowo,Tidak bisa di buka aplikasinya
2024-03-19 02:54:59,Kenapa hp ios tidak dapat di gunakan ya? Memuat selalu coba lagi tidak dapat masuk ke app,2,False,IntanDiah199520,Untuk IOS aplikasi tidak dapat d gunakan
2024-03-19 02:47:09,"Aplikasi dibuat untuk mempermudah proses, yang terjadi sebaliknya. Membuat proses menjadi lebih sulit dan kompleks.
Aplikasi memberikan pesan “Terjadi kesalahan koneksi”, padahal koneksi ke internet (celluler dan wifi berjalan lancar).
Saat di Kelurahan, tidak terdapat opsi proses lainnya selain via aplikasi, yang bermasalah.
Sangat tidak baik proses dan kualitas aplikasinya.",1,False,cndmax,Aplikasi Tidak Bisa Digunakan
2024-03-19 02:36:50,Admin kenapa di ios tidak bisa ? Keluar notif jaringan padahal jariangannya aman,1,False,Lukman777886,Tidak memuaskan
2024-03-19 01:18:43,Kok lelet banget ?,1,False,Akhmad Agus Supiani,Gak bisa kebuka
2024-03-19 01:18:15,Tolong diperbaiki lagi untuk akses nya khusus pengguna iphone tidak bisa melakukan login!,1,False,Mushlihul,APLIKASI EROR
2024-03-19 00:19:00,tidak bisa memuat. aplikasi macam apa ini,1,False,dkydrmawan,loading sangat lama
2024-03-07 08:15:04,"Baru download, ada ulasan di media online tanpa datang ke dukcapil, realitasnya harus minta scan barcode ke dukcapil... aplikasi utk mempermudah dan tanpa harus tatap muka. Sebagai bahan pengembangan, user requirement perlu mjd bahan utama perbaikan",3,False,Teguhsaja,Untuk pengembangan aplikasi
2024-03-18 23:55:15,Tidak bisa diakses setelah diunduh,1,False,94theodore,Koneksi bermasalah
2024-03-18 16:06:31,Baru download tetapi tidak bisa dibuka aplikasinya,1,False,Hfhsjis,Aplikasi tidak berfungsi dengan baik
2024-03-18 03:27:17,Saya sangat kecewa kepada pemerintah. Masa tiap kecamatan gaada blankon. Saya kehilangan ktp saya malah di suruh bkin digital ktp pake aplikasi ini. Bilang nya bisa di gunakan untuk keperluan apapun. Kenyataan nya tidak. Saya kesulitan membuat rekening baru karna di seluruh bank gabisa pake KTP digital! Pihak bank bilng blm ada peraturan memakai KTP digital! Jadi gimana ini? Ktp digital nya tidak bisa berguna …!,1,False,pengguna digital ktp,Keluhan
2024-03-14 07:57:16,Mengapa aplikasi IKD ini hanya bisa di akses jika HP kita tersambung WIFI jika pake data selular aplikasi error tidak bisa di akses mohon solusinya,1,False,Rahmadawal,Aplikasi hanya bisa digunakan jika kita tersambung Ke WiFi
2024-03-10 15:33:45,kocak katanta digital ngapain harus dateng ke dukcapil,1,False,jey444,kocak
2024-03-04 13:41:22,ini saya udah daftar di capil beberapa bulan kemarin trz saya ganti hp dan di hape baru download IKD lagi tapi cuma ada menu daftar menu login gak ada???? kan aneh,3,False,masbay19,Tidak ada menu login
2024-03-07 05:16:56,"semua penanganan Tidak ada yang beres mulai Akte kematian,Kk,KTP di bikin Edan.",1,False,Sanusi211293,Tidak sesuai Harapan
2024-03-05 00:23:03,Apl gjls lemot jaringan padahal lancar jaya,1,False,Tffghccd,Apl konyol
2024-02-27 13:28:10,Namanya Digitalisasi itu verifikasinya tidak perlu ke dukcapil terdekat lagi.,2,False,Ronald Gollop,Digital Tapi Verifikasi Lokal
2024-03-04 11:33:13,"Katanya canggih serba online🤣 sdh dtg dikantor capil, sdh daftar online pas discan eh katanya komputernya eror. Lawak bener. Paling bener mmg pake calo ga ada berapa jam sdh jadi.",1,False,Widyals,Lawak
2024-03-04 06:04:23,"Tolong dong , bikin app yg user friendly. 
Aplikasi selalu loading. Lama sekali dibukanya. 
Era digitalisasi yg notabene memudahkan rakyat. Tapi malah bikin riweh krna aplikasi ga bisa dibuka",1,False,leli28373,Not useful
2024-03-04 04:37:50,parah,1,False,asepbedog77,jaringan stabil koneksi gagal terus heran
2024-03-04 04:12:02,UNTUK APA DIBIKIN ONLINE KALAU UJUNG”NYA SAAT DAFTAR HARUS KE KANTOR DUKCAPIL LAGI?,1,False,Toni00123,GAK GUNA
2024-03-01 12:54:44,aplikasinya ko gabisa dibuka yah setengah jam aku tungguin tapi ke ke buka,1,False,yufermanlase,aplikasinya ko gabisa dibuka yah setengah jam aku tungguin tapi ke ke buka
2024-02-28 14:33:36,Lama banget loadingnya,1,False,Gagegihna,Lemot
2024-02-28 07:00:03,masa harus pakai jaringan kecamatan bru bisa buka. sdh pakai jaringan bagus tp cm bs dijaringan kecamatan . parah bgt. applikasinya pilih2 jaringan,1,False,bunga melati harum,Applikasinya susah dibuka
2024-02-28 02:54:32,Sangat baik dan berguna,5,False,SunntTari98,Komentar
2024-02-26 04:38:00,"Kalau memang mau transisi ke digital, dipersiapkan duku aplikasinya se-reliable mungkin. Ini buka aplikasi aja lama banget, klik menu lain lama lagi, ah bikin males.
Tolong dievaluasi dong tim engineer nya, jangan nyusahin hajat banyak orang. Makasih.",1,False,sunatlaser,Aplikasi lemot parah
2024-02-25 03:01:10,"Nyesel downlod dulu, harusnya baca komen deh sblom download. Ini gprosedur haru datang ke dukcapil bukan online, tau kan kalo ngurus offline ke gimana lamanya . Buang buang waktu",1,False,ginzzzz0101,Ribet
2024-02-24 12:43:32,Mau daftar ktp digital malah ribet musti minta kode qr ke dukcapil masa 🤦‍♂️,3,False,YahGitu,Repot
2024-02-24 23:12:05,Sia sia duit pajak gua buat bayar aplikasi kayak begini,1,False,Hambxx,Forgot akun harus dateng ke kecamatan
2024-02-12 02:34:47,kesalahan koneksi trussss kaga bisa masuk tolong perbaiki min…,3,False,mahrusaali,perbaiki!!!!
2024-02-22 22:57:12,"Emang verifikasi gak bisa via email, kok mesti scan QR code di disdukcapil?",1,False,cak onoy,Digitalisasi yang nanggung
2024-02-20 10:39:53,"Untuk iphone se, keypad yang muncul pada halaman ganti pin terpotong pada tombol nol sehingga tidak dapat memencet tombol nol (0). Akibatnya input pin yang benar tidak dapat dilakukan. Mohon perbaiki.",2,False,SilkATar,Keypad ganti pin bermasalah
2024-02-20 01:27:43,"App nya masih banyak kekurangan, salah satunya panduan untuk input Data tidak jelas khususnya Scan (Hanya stuck disitu aja).
Fungsi nya juga jelas mengarah kemana, yang ada kesan nya buang buang Uang negara ke pengembang yang tidak kompeten",1,False,Badiksng,Invalid
2024-02-19 13:49:31,"Nama doang elektronik tp sistem jadul, gak guna",1,False,App gak guna bgt,App gak guna
2024-02-19 01:04:11,KTP di gital tetep aja harus datang ke dekcapil,1,False,Mr. veng,Pengen elit tapi birokrasi sulit
2024-02-18 00:46:29,"Terobosan baru Sebagai identitas digital, tapi Tidak pernah ada sosialisasi, sistemnya belum siap dan belum singkron antar lembaga. Seperti pengurusan terkait perbankan yg harus ktp asli, digital tidak mau. Ada fitur pengajuan online yg nyatanya tidak jalan kemarin pengajuan sudah sampai 6 bulan belum selesai dan akhirnya Pengurusan tetap datang ke layanan loket dan sama saja.",1,False,SunriseOfJava,Fitur
2024-02-16 22:25:36,"Saya mau cetak KK susah amat, kenapa mesti harus ajukan permohonan cetak KK???? Tinggal cek di dokumen online kan bisa, tambahkan itu tombol unduh atau klik kanan save. Bodoh amat mempersulit pengguna.",1,False,BastantaVicario,Parah amat yg buat aplikasi
2024-02-15 06:45:57,"Aplikasi penyusah, yg seharus nya di permudah malah di persulit, sudah ada scan wajah kenapa harus ada barcode dari dukcapil lagi ? Ribet amat",1,False,JohnVodd,Penyusah
2024-02-14 02:30:44,Scan QR harus ke Dupcapil ? Ngapaaaain ? REPOT,1,False,bambaaang,GAK HERAN APLIKASI BUATAN PEMERINTAH !!!
2024-02-13 11:02:30,"Isi aplikasi nya keren, tapi daftar nya ke dukcapil juga mah sama aja, bisa dicari wayout lain biar full digital",1,False,Mrizkiakbar,Cari cara lain biar gk dtg ke dukcapil
2024-02-13 07:13:49,Digital harusnya mempermudah ya. Ini mau registrasi malah disuruh k dukcapil minta barcode. Buat apa coba,1,False,I Gusti Ngurah Yogi Swara,Keluhan
2024-02-12 04:55:11,appnya gabisa kebuka padahal sinyal saya lancar,1,False,resqilah,app gabisa terbuka
2024-02-11 11:05:01,"Niat mau daftar, eh ada verifikasi dan validasi ke dukcapil. Batal daftar deh. Harusnya bisa metode lain seperti perbankan saat buka tabungan.",1,False,dodyagung,Harus verifikasi offline
2024-02-10 12:13:54,Kok gak scan e-ktp ny aja ya? Padahal kata ny dlu e-ktp pke teknologi jerman yg pke nfc ? Ini kok malah di suruh qr code minta ke petugas 🤣,1,False,engineersans,Scan qr
2024-02-10 08:27:58,"Aplikasi gak guna
Buat apa online klo masih harus scan QR verifikasi ke kantor? Kocak!!!🤦🏻‍♀️",1,False,tuhhhjj,"Suruh QR kode ke sana, lah kata nya online?"
2024-02-10 07:48:37,"Lawak banget nih Aplikasi, katanya Online. Tapi tetap harus ke Dukcapil dulu cuma buat dapetin QR-CODE doang😅. Masih lbh baik E-SIM. QR-CODE di kirim ke email. Makin gk jelas nih negara. Petingginya lawak semua😅",1,False,Rahmat Ana,Negeri Lawak
2024-02-09 00:34:44,Aplikasi tdk dapat di akses,5,False,Awal fadli,M
2024-02-03 11:16:24,"Untuk tipe iphone kecil (SE, 5S, 5 dst) UI untuk menekan pin tidak bisa dilakukan karna tidak muncul semua tombol nya, mohon perbaiaki developer nya",3,False,Agus39,Atur Ukuran UI PIN
2024-02-07 08:16:56,Ga bisa buka sama sekali memut terus,1,False,ali jaeni,Tolong
2024-02-07 00:09:19,"Apa2 serba ribet. Aplikasi lelet parah,,,korup korup",2,False,)?/)/$2,Blog goblok
2024-02-06 03:06:38,"Kenapa harus ke dukcapil buat dapat qr kode. Dan fungsi apa juga kalo kita daftarkan emailnya.
Simpel tapi di bikin ribet",1,False,Xsasixngd,"Qc code ke dukcapil, BUAT APA???????"
2024-01-23 01:39:50,"Kenapa beberapa minggu ini aplikasi gk bisa dibuka…? Udh diupgrade dab uninstal dan download lagi tetap g bisa dibuka,,,apakah ada gangguan,apa gmn?",3,False,pardisiregar,KTP
2024-01-31 09:49:04,"Sebagai masukan saja ya admin, sesuai kebanyakan yg sudah ditulis ulasan oleh teman2
Seharusnya klo sdh digitalisasi utk mendapatkan barcodenya bisa di kirim lewat email jdi tdk perlu lgi dtg ke kantor dukcapil setempat
Mhn maaf ya sya kasih bintang 1",1,False,Ogeb1,Identitas Kependudukan Digital
2024-01-31 03:52:52,Apanya yg mempermudah. Malah tambah sulit aplikasinya ampas tdk bsa kebuka,1,False,kelukelulo,Aplikasi tidak bisa di buka parah
2024-01-31 02:21:03,Jaringan lancar untk sosmed dan apk lainnya.. tp baru buka apk ini aja udh erorr mulu,1,False,RRPCTM,Erorrrrr
2024-01-29 11:30:31,"Proses implementasinya dengan pegawai pemerintahan juga kurang, masa sy sudah pindahkan ktp fisik ke digital, tetap saja saat mengurus sesuatu ke pemerintahan yang diminta fotokopi ktp/fisik nya, hadeh.",1,False,Juan Kahfi,Aplikasi seperti belum siap layak dipakai alias seadanya
2024-01-29 08:31:40,Pin dah bener namun salah kata aplikasinya; Masa gak ada menu reset pin; padahal ada email dan no hp yg diminta saat daftar; developer nya kurang cerdas sih,1,False,iwalakabar,Apliksi bodoh
2024-01-28 19:22:11,Ppppp,1,False,asu...!$7,"Apk babi,ga bisa di buka"
2024-01-27 10:20:18,"mohon maaf 🙏 apk ini tidak bisa di buka yah? 
 keterangan di apk pas di buka selalu coba lagi ,",5,False,ryu adika pratama,komplain
2024-01-25 02:35:08,Kalo mau bikin yang online petugasnya SDM nya di kasih tau jangan kudet aplikasinya aja ianvalid terus kocak,1,False,kocakgaming999,Kocak
2024-01-25 02:00:09,tolonggg ini kenapa tidak bisa dibuka aplikasinyaaaa gunanya ini aplikasi agar tidak mempersulit tapi ini malah kebalikannyaa,1,False,pp23466,.
2024-01-24 01:58:41,Aplikasi tidak bisa dibuka,1,False,yosep rizal,Aplikasi tidak bisa dibuka
2024-01-19 06:39:25,Kenapa di iPhone gk bisa foto saat foto keluar mulu gmnaa ini,3,False,Susi tara,Tidak bisa di gunakan pengguna iPhone iOS
2024-01-22 02:29:10,"jujur ini lebih ribet daripada yg dicetak, karena kita disuruh daftar saja di hp tapi gabisa dibuka apalagi untuk ios muter2 saja dan eror. dan ga semua orang punya hp. belum lagi kalo mau ngurus2 harus pakai ktp yg cetak, ribet sumpah. tolong dong perbaiki lagi sistemnya",1,False,Hei Miko,erorrrr
2024-01-18 00:27:43,Why? Whyyyy? Kenapa? Kenapa masih perlu ke dukcapil hanya untuk scan barcode?😭😭,1,False,reggithamartha,Menyedihkan
2024-01-17 05:29:42,katanya online tapi malah disuru dateng ke dukcakil 🤣,1,False,ulik jabri,udah enggak heran
2024-01-17 05:23:49,"Data keluarga di aplikasi yg muncul ga lengkap, masa istri gw kaga ada, kata petugasnya masih proses pindah, lah padahal ngurus pindahannya tahun 2019 ampe terbit KK fisiknya udh pindah wqwq",1,False,Qudthul,Data keluarga ga lengkap
2024-01-09 13:14:18,Kenapa untuk cek Biodata Lainnya hanya muncul “Dokumen tidak tersedia/hak akses terbatas”,3,False,mipftah,Dokumen tidak tersedia
2024-01-16 06:52:31,"Sudah ada IKD tapi di bandara, perbankan suruh ktp cetak, dikasi printout tetep gabisa, terus aplikasinya juga bodoh, giliran saat penting  lg dibandara, bank, servernya down capeeekk, buntuk di korupsi yaa kaya gini",1,False,Andra Mahardika,Aplikasi jelek namanya program pemerintah pasti gaada yang bener
2024-01-11 09:43:12,"Aplikasinya perlu diperbaiki lagi, susah untuk login…😮‍💨",2,False,Mude GZ,Perlu diperbaiki lagi
2024-01-05 02:51:22,"Belum semua daerah tahu IKD, apalagi Polisi dan Bank. Tolong prosesnya dipercepat.",3,False,Jean’s99,Keluhan
2024-01-08 06:03:02,"Sepertinya Dukcapil masih belum siap dengan sistem online. Pengurusan untuk pencetakan KTP masih harus memerlukan dokumen fisik berupa fotokopi KK. 
Bukankah petugasnya bisa akses data kita dari aplikasi? Masa lebih canggih kecamatan daripada dukcapilnya. SDM rendah tidak sejalan dengan inovasi digitalisasi yang dilakukan.",1,False,fzp_f,Tidak berfungsi Optimal
2024-01-08 04:21:17,€rror,1,False,richrobert,Aplikasi €rror
2024-01-07 10:01:22,"disyarat dan ketentuan kok ada tulisan 
'Negara Bagian'?
ini ori APK indonesia ???",1,False,ch4o5myth,Negara Bagian ?
2024-01-07 09:49:39,"Katanya online, tpi ujung2nya qr nya harus minta ke kantor",1,False,Lul.ung,Harus ke kantor juga
2024-01-07 07:53:45,"Sudan isi banyak data, kerjaan aplikasi ya cm muter aaja . Tidak bisa menampilkan apa yang diperintahkan sesuai yang Ada di menu",1,False,MehKittyz,Aplikasi yang buang want dan menyusahkan
2024-01-06 10:46:04,Masih bingung dengan negara bagian yang dimaksud dalam tnc,1,False,hprasetyou,Negara bagian
2024-01-06 06:09:15,"App sampah, buka dokumen kependudukan muter” mulu",1,False,96619gjan,Sampah
2024-01-06 03:05:07,Kenapa masih perlu ofline sih? Kan KK ada QR nya? Apa gak bisa pakai QR kk saja?,1,False,Guz lo,App belum jadi?
2024-01-06 02:33:50,Untuk apa dibuat aplikasi digital kalau masih antri datang ke dukcapil..,1,False,Mr Sns,Apanya yg digital
2024-01-06 02:19:48,Instlal ikd koq hrs ke dukcapil nya ya buat dpt qr code soalnya ada kt lanjutkan tp ga bisa dklik,2,False,siok tju,Ikd
2024-01-05 16:46:41,"INOVASI YG PERLU BANYAK RENOVASI. Mau daftar harus didampingi petugas dukcapil, tidak praktis",1,False,yohanesph,Aplikasi Mobile phone yg tidak Mobile
2024-01-05 02:56:48,Apa pengertian ‘online’ gw yg salah ya??,1,False,Si Paling Online,Si Paling Online
2024-01-04 09:24:13,Mau log in malah memuat terus dan error padahal koneksi lancar huuuu,1,False,Andira17,👎
2024-01-04 05:23:26,"Niatnya bagus digitalisasi, sudah buat akun Agustus lalu.. klo mau masuk gak muncul pilihan masuk/login tapi cuma ada pilihan daftar, ulang lagi isian nik email dan telepon. Verifikasi ulang balik lagi ke laman awal terus.. gitu aja terus berulang gak berhasil login. Plat merah perlu perbaikan.",1,False,webowwow,Niat elit enhancement sulit
2024-01-03 15:14:01,"Kalau mau beralih ke digitalisasi perbaiki dulu sistemnya, masa online tapi harus datang juga ke dukcapil. Yang bener ajalah. Kalau kerja jangan setengah-setengah.",1,False,Doto77,Sistem cacat
2024-01-03 07:35:10,Tolong support untuk iphone 8 dan 10...dan kalau bisa semua hp...aplikasi whatsaap saja masih bisa di semua hp...apalagi ikd untuk kepentingan umum...tolong di permudah..tolong support semua hp...bisa asal mau....terimah kasih,1,False,Karan's76,Iphone 8 dan iphone 10
2024-01-02 03:21:01,memuat mulu gimana ni gabisa di buka,2,False,power ranger merah muda,eror
2024-01-02 16:22:51,"bagi pengguna iphone selalu tidak bisa terhubung ke internet ketika proses verifikasi data, bukan hanya saya saja, tetapi pengguna iphone yang juga mengatakan hal yang sama kepada saya, tolong diperbaiki kendala ini",1,False,abingdikara,kendala verifikasi data
2024-01-02 14:05:04,"Udah dibelain jauh2 ke dukcapil mnta barcode, tapi dipake buka dokumen gak bisa udah 1minggu. petugas blng diandroid lancar. tp di ios kok kayak gak support",1,False,Aji60,Tidak Berguna
2024-01-02 09:09:45,Baru mau masuk aja ga bisa. “Terjadi kesalahan koneksi” pdhal dibuat buka aplikasi lain lancar2 saja. Sudah sya coba dengan 2 device sama saja.,1,False,Nsa-11,Error
2024-01-02 06:00:14,Eror mulu gabisa masuk padahal signal ok,1,False,Jtmqw,"Eror mulu, gabisa masuk"
2024-01-02 05:37:54,"Katenye dijitel masih suruh scan QR di dukcapil, udah dateng ke dulcapil katanya sistemnya error gak bisa verifikasi, app kadang gak bisa dibuka katanya terjadi kesalahan koneksi padahal internet lancar",1,False,irwan bn,Hadehhh
2024-01-02 04:47:01,"Speed di hape gw 90 MBPS tapi terus2an gak bisa di-load aplikasinya, katanya kesalahan koneksi. Lo aja kali yang pada gak bisa bikin app bener. Trus apa gunanya si abis bikin ini rakyat masih harus dateng ke kantor fisik buat dapetin kode QR? Tolol banget sumpah, ini beneran devs nya bikin ini biar dapet budget anggaran trus dikorupsi aja yak? Man go to hell.",1,False,Sayaajahdehah,Biar budget negara bisa dikorupsi yak?
2024-01-02 03:37:23,Aplikasi tidak bisa di buka walau pakai wifi jaringan losdol tetep gagal… perlu di perbaiki aplikasi ini supaya bisa di buka,1,False,Dwihermanto,Aplikasi  belum siap
2024-01-01 23:12:10,min ko gabisa dibuka ya apknya,2,False,aexora_,masalah
2024-01-02 03:20:54,"aplikasi nampak nya kurang support ke ios.
download berhasil pas di buka ga bisa",1,False,obusatria,Aplikasi belum Baik
2024-01-01 23:56:21,"Baru download, begitu buka keluar notif tidak ada koneksi internet… gini kalo SDM hasil KKN disuruh ngurusin rakyat, gak becus..!!",1,False,iPandi93,Busuk
2024-01-01 23:40:21,"Aplikasi g bisa dibuka, tulisannya terjadi kesalaham koneksi. Padahal koneksi lancar jaya. Ini kenapa dah eror begini. Di amdroid istri saya lancar kenapa di ios jelek banget?",1,False,Yanuar Deny P,Aplikasi g bisa dibuka
2023-12-31 17:00:10,"Saya tidak bisa masuk ke dalam aplikasinya, hanya memuat ulang dan selalu coba lagi nanti. Bagaimana untuk solusinya ya… saya sudah coba berkali - kali",2,False,Lydut,Pengguna IOS
2024-01-01 23:00:57,Setiap mau login keterangannya “Terjadi kesalahan koneksi” padahal koneksi internet lancar buka aplikasi lain lancar. Harusnya ini aplikasi mempermudah bukan mempersulit,1,False,S3bl1tz,Gagal Login
2024-01-01 16:41:46,"Baru install. Aplikasi gak bisa dibuka, kesalahan network. Kalau belum bisa digunakan, mestinya jangan dipublish..",1,False,BW Kezy,Aplikasi gak guna
2024-01-01 14:39:57,"Kadang susah di buka apps nya, harus ke dukcapil, ayolah ini udh terhubung dengan KK, eKTP, email juga masak harus ke dukcapil. Padahal bisa QR dikirim ke email buat kita scan 🥹",1,False,Aku adalah raja,MASIH SULIT
2024-01-01 12:24:25,Benerin dlu app nya,1,False,di perbarui lagi,LOADING LAMA
2024-01-01 12:06:15,aplikasi yg harusnya memudahkan ini mau masuk aja ga bisa bisa. kenapa sih aplikasi penting kayak gini dibuat asal asalan??,1,False,APALAH INI GA MEMBANTU,SO BAD JELEK BGT
2024-01-01 10:53:17,"Aplikasi tidak bisa jalan, terjadi kesalahan. Apakah ada solusi ?",1,False,subenn,Aplikasi “Terjadi Kesalahan”
2023-12-30 23:20:16,"The app didn’t work on my iOS. Once you download it, it keeps loading.",1,False,Opifia,Apps didn’t work
2023-12-30 11:12:52,"Ujung-ujungnya harus datang juga ke Dukcapil. Hadeuuhh, ngga efisien. Digitalisasi setengah-setengah",3,False,fiansulyana,Setengah digital setengah hantu
2023-12-30 00:14:22,"Masih terdapat kendala di dokumen yang mana koneksi internet lancar namun loading lama dan gagal, sudah dicoba beberapa kali namun tetap sama, harus segera diperbaiki",2,False,cecep8,Rex
2023-12-30 08:37:27,"Bagus banget,, KTP, KK, KIA dan akte lahir anak semua ada dalam satu aplikasi,,, tolong tingkatkan lagi min,, masukkan juga Dokumen dokumen yg lainnya seperti NPWP, BPJS, biar makin mantapp",5,False,De Nal,Dokumen Kependudukan dalam 1 aplikasi
2023-12-30 04:46:56,"Urusan Aplikasi Bank BUMN sama Pemerintahan selalu aja kentang, ini yg ngasih review nya biar bagus ternyata orang2 Dukcapil juga ternyata, pembodohan yg luar biasa ☝🏻👍🏻👍🏻",1,False,Nnnnnnnnnnmnnnnnnnnnnona,Apps Kentang
2023-12-29 15:44:12,Gmna nih min kok saya gk bisa msuk kepalikasiny?,2,False,Gitaaat,Susah login
2023-12-29 16:54:32,"Applikasi tidak sesuai nama nya digital, sehingga tidak berguna",1,False,WA Web issue,Harus ke dukcapil :(
2023-12-21 16:59:02,"Gabisa buka dokumen nih,jadi ga bisa liat ktpnya",2,False,Muhamad akbarudin,Terjadi kesalahan
2023-12-29 05:22:55,Apliaksi tidak bisa di akses busuk banget,1,False,L1448;)?.:,N
2023-12-28 05:12:08,Katanya online kenapa harus ke dukcapil,1,False,Kemald88,Aplikasi tidak berfaedah
2023-12-28 04:26:38,"Admin tolong bantuanya,saya tidak bisa membuka dokumen,tolong dipercepat admin sistemnya",1,False,vania rahma putry,Tidak bisa buka dokumen
2023-12-27 09:05:07,"Aplikasi Zonk, tetep harus ke kantor disdukcapil...
mempermudah = tidak perlu datang ke kantor disdukcapil",1,False,Farhan Hidayat Wahid,Aplikasi Zonk
2023-12-27 07:21:22,Ga guna banget! era digital malah harus repot2 ke kantor Dukcapil lagi demi scan QR token.,1,False,Yosh Revadh,"SEJAUH INI, INI APLIKASI PEMERINTAHAN YANG PALING TERSAMPAH!"
2023-12-27 04:27:15,Muter muter doang aplikasi parah,1,False,Riyan Sufiyanto,Aplikasi OON
2023-12-27 03:54:56,ga abis pikir sistem digitalisasi tp msih hrs dtg juga ke dukcapil.. otak mana otakkkkkk... khan bs sudah registrasi kirim ke email barcode nya *inginkuberkatakasar,1,False,hirooooo16888,ga guna bgt ini aplikasi
2023-12-26 11:27:38,"Mau digital elit
Mau QR sulit
🤣🤣🤣",1,False,Hi Elit,Ribet
2023-12-25 19:55:25,"Izin bertanya, masih harus tetap ke dukcapil ya? Kirain sudah bisa langsung online",5,False,BukanWNA,Pertanyaan
2023-12-25 14:59:31,"Gak jelas banget terakhir buka pin nya 4 digit ( masih inget jelas ) sering di pake kalau di perlukan. 
Sekarang mau buka tiba tiba 6 digit 
Itu bukan lupa kata Sandi , tapi ada scam Pemindahan data!!! Ga jelas banget !!!!",1,False,Gggggtzzza,Tiba tiba pin 6 digit
